GEOID,Age,Race,pop
48009020100,70-74,API,0
48009020100,70-74,BLACK,0
48009020100,70-74,LATINO,0
48009020100,70-74,WHITE,71
48009020100,75-79,API,0
48009020100,75-79,BLACK,0
48009020100,75-79,LATINO,1
48009020100,75-79,WHITE,49
48009020100,80-84,API,0
48009020100,80-84,BLACK,0
48009020100,80-84,LATINO,0
48009020100,80-84,WHITE,29
48009020200,50-54,API,2
48009020200,50-54,BLACK,0
48009020200,50-54,LATINO,5
48009020200,50-54,WHITE,141
48009020200,55-59,API,4
48009020200,55-59,BLACK,0
48009020200,55-59,LATINO,2
48009020200,55-59,WHITE,147
48009020200,60-64,API,0
48009020200,60-64,BLACK,0
48009020200,60-64,LATINO,0
48009020200,60-64,WHITE,140
48009020200,65-69,API,0
48009020200,65-69,BLACK,0
48009020200,65-69,LATINO,2
48009020200,65-69,WHITE,120
48009020200,70-74,API,0
48009020200,70-74,BLACK,0
48009020200,70-74,LATINO,1
48009020200,70-74,WHITE,101
48009020200,75-79,API,0
48009020200,75-79,BLACK,0
48009020200,75-79,LATINO,2
48009020200,75-79,WHITE,69
48009020200,80-84,API,0
48009020200,80-84,BLACK,0
48009020200,80-84,LATINO,0
48009020200,80-84,WHITE,42
48009020300,50-54,API,0
48009020300,50-54,BLACK,0
48009020300,50-54,LATINO,3
48009020300,50-54,WHITE,205
48009020300,55-59,API,0
48009020300,55-59,BLACK,0
48009020300,55-59,LATINO,4
48009020300,55-59,WHITE,153
48009020300,60-64,API,0
48009020300,60-64,BLACK,0
48009020300,60-64,LATINO,2
48009020300,60-64,WHITE,160
48009020300,65-69,API,0
48009020300,65-69,BLACK,0
48009020300,65-69,LATINO,5
48009020300,65-69,WHITE,159
48009020300,70-74,API,0
48009020300,70-74,BLACK,0
48009020300,70-74,LATINO,1
48009020300,70-74,WHITE,131
48009020300,75-79,API,2
48009020300,75-79,BLACK,0
48009020300,75-79,LATINO,0
48009020300,75-79,WHITE,122
48009020300,80-84,API,0
48009020300,80-84,BLACK,0
48009020300,80-84,LATINO,0
48009020300,80-84,WHITE,65
48011950100,50-54,API,0
48011950100,50-54,BLACK,0
48011950100,50-54,LATINO,5
48011950100,50-54,WHITE,119
48011950100,55-59,API,0
48011950100,55-59,BLACK,0
48011950100,55-59,LATINO,5
48011950100,55-59,WHITE,115
48011950100,60-64,API,0
48011950100,60-64,BLACK,0
48011950100,60-64,LATINO,1
48011950100,60-64,WHITE,104
48011950100,65-69,API,0
48011950100,65-69,BLACK,1
48011950100,65-69,LATINO,0
48011950100,65-69,WHITE,97
48011950100,70-74,API,0
48011950100,70-74,BLACK,0
48011950100,70-74,LATINO,1
48011950100,70-74,WHITE,85
48011950100,75-79,API,0
48011950100,75-79,BLACK,0
48011950100,75-79,LATINO,0
48011950100,75-79,WHITE,86
48011950100,80-84,API,0
48011950100,80-84,BLACK,0
48011950100,80-84,LATINO,1
48011950100,80-84,WHITE,48
48013960100,50-54,API,16
48013960100,50-54,BLACK,4
48013960100,50-54,LATINO,186
48013960100,50-54,WHITE,178
48013960100,55-59,API,0
48013960100,55-59,BLACK,5
48013960100,55-59,LATINO,160
48013960100,55-59,WHITE,159
48013960100,60-64,API,0
48013960100,60-64,BLACK,0
48013960100,60-64,LATINO,121
48013960100,60-64,WHITE,135
48013960100,65-69,API,0
48013960100,65-69,BLACK,0
48013960100,65-69,LATINO,100
48013960100,65-69,WHITE,96
48013960100,70-74,API,0
48013960100,70-74,BLACK,1
48013960100,70-74,LATINO,57
48013960100,70-74,WHITE,86
48013960100,75-79,API,2
48013960100,75-79,BLACK,5
48013960100,75-79,LATINO,67
48013960100,75-79,WHITE,69
48013960100,80-84,API,0
48013960100,80-84,BLACK,3
48013960100,80-84,LATINO,37
48013960100,80-84,WHITE,75
48013960201,50-54,API,4
48013960201,50-54,BLACK,3
48013960201,50-54,LATINO,142
48013960201,50-54,WHITE,146
48013960201,55-59,API,2
48013960201,55-59,BLACK,2
48013960201,55-59,LATINO,121
48013960201,55-59,WHITE,123
48013960201,60-64,API,0
48013960201,60-64,BLACK,2
48013960201,60-64,LATINO,62
48013960201,60-64,WHITE,109
48013960201,65-69,API,0
48013960201,65-69,BLACK,0
48013960201,65-69,LATINO,55
48013960201,65-69,WHITE,87
48013960201,70-74,API,0
48013960201,70-74,BLACK,0
48013960201,70-74,LATINO,45
48013960201,70-74,WHITE,72
48013960201,75-79,API,0
48013960201,75-79,BLACK,0
48013960201,75-79,LATINO,35
48013960201,75-79,WHITE,42
48013960201,80-84,API,0
48013960201,80-84,BLACK,0
48013960201,80-84,LATINO,21
48013960201,80-84,WHITE,34
48013960202,50-54,API,2
48013960202,50-54,BLACK,2
48013960202,50-54,LATINO,268
48013960202,50-54,WHITE,179
48013960202,55-59,API,0
48013960202,55-59,BLACK,0
48013960202,55-59,LATINO,166
48013960202,55-59,WHITE,144
48013960202,60-64,API,0
48013960202,60-64,BLACK,0
48013960202,60-64,LATINO,141
48013960202,60-64,WHITE,130
48013960202,65-69,API,6
48013960202,65-69,BLACK,0
48013960202,65-69,LATINO,110
48013960202,65-69,WHITE,122
48013960202,70-74,API,0
48013960202,70-74,BLACK,0
48013960202,70-74,LATINO,97
48013960202,70-74,WHITE,70
48013960202,75-79,API,2
48013960202,75-79,BLACK,0
48013960202,75-79,LATINO,57
48013960202,75-79,WHITE,71
48013960202,80-84,API,0
48013960202,80-84,BLACK,0
48013960202,80-84,LATINO,33
48013960202,80-84,WHITE,35
48013960300,50-54,API,0
48013960300,50-54,BLACK,0
48013960300,50-54,LATINO,143
48013960300,50-54,WHITE,39
48013960300,55-59,API,2
48013960300,55-59,BLACK,0
48013960300,55-59,LATINO,103
48013960300,55-59,WHITE,31
48013960300,60-64,API,0
48013960300,60-64,BLACK,0
48013960300,60-64,LATINO,97
48013960300,60-64,WHITE,25
48013960300,65-69,API,0
48013960300,65-69,BLACK,0
48013960300,65-69,LATINO,79
48013960300,65-69,WHITE,28
48013960300,70-74,API,0
48013960300,70-74,BLACK,0
48013960300,70-74,LATINO,76
48013960300,70-74,WHITE,39
48013960300,75-79,API,0
48013960300,75-79,BLACK,1
48013960300,75-79,LATINO,77
48013960300,75-79,WHITE,26
48013960300,80-84,API,0
48013960300,80-84,BLACK,0
48013960300,80-84,LATINO,36
48013960300,80-84,WHITE,21
48013960401,50-54,API,0
48013960401,50-54,BLACK,0
48013960401,50-54,LATINO,55
48013960401,50-54,WHITE,44
48013960401,55-59,API,2
48013960401,55-59,BLACK,1
48013960401,55-59,LATINO,40
48013960401,55-59,WHITE,35
48013960401,60-64,API,0
48013960401,60-64,BLACK,0
48013960401,60-64,LATINO,35
48013960401,60-64,WHITE,31
48013960401,65-69,API,0
48013960401,65-69,BLACK,0
48013960401,65-69,LATINO,39
48013960401,65-69,WHITE,35
48013960401,70-74,API,0
48013960401,70-74,BLACK,0
48013960401,70-74,LATINO,17
48013960401,70-74,WHITE,19
48013960401,75-79,API,0
48013960401,75-79,BLACK,0
48013960401,75-79,LATINO,12
48013960401,75-79,WHITE,13
48013960401,80-84,API,0
48013960401,80-84,BLACK,0
48013960401,80-84,LATINO,9
48013960401,80-84,WHITE,9
48013960402,50-54,API,4
48013960402,50-54,BLACK,2
48013960402,50-54,LATINO,138
48013960402,50-54,WHITE,323
48013960402,55-59,API,10
48013960402,55-59,BLACK,0
48013960402,55-59,LATINO,81
48013960402,55-59,WHITE,238
48013960402,60-64,API,0
48013960402,60-64,BLACK,2
48013960402,60-64,LATINO,53
48013960402,60-64,WHITE,187
48013960402,65-69,API,0
48013960402,65-69,BLACK,1
48013960402,65-69,LATINO,52
48013960402,65-69,WHITE,190
48013960402,70-74,API,0
48013960402,70-74,BLACK,0
48013960402,70-74,LATINO,62
48013960402,70-74,WHITE,191
48013960402,75-79,API,0
48013960402,75-79,BLACK,0
48013960402,75-79,LATINO,33
48013960402,75-79,WHITE,166
48013960402,80-84,API,2
48013960402,80-84,BLACK,0
48013960402,80-84,LATINO,16
48013960402,80-84,WHITE,112
48013960500,50-54,API,0
48013960500,50-54,BLACK,0
48013960500,50-54,LATINO,76
48013960500,50-54,WHITE,45
48013960500,55-59,API,0
48013960500,55-59,BLACK,0
48013960500,55-59,LATINO,69
48013960500,55-59,WHITE,40
48013960500,60-64,API,0
48013960500,60-64,BLACK,0
48013960500,60-64,LATINO,59
48013960500,60-64,WHITE,33
48013960500,65-69,API,0
48013960500,65-69,BLACK,0
48013960500,65-69,LATINO,47
48013960500,65-69,WHITE,28
48013960500,70-74,API,0
48013960500,70-74,BLACK,0
48013960500,70-74,LATINO,29
48013960500,70-74,WHITE,33
48013960500,75-79,API,0
48013960500,75-79,BLACK,0
48013960500,75-79,LATINO,27
48013960500,75-79,WHITE,30
48013960500,80-84,API,0
48013960500,80-84,BLACK,0
48013960500,80-84,LATINO,16
48013960500,80-84,WHITE,23
48013960600,50-54,API,0
48013960600,50-54,BLACK,2
48013960600,50-54,LATINO,137
48013960600,50-54,WHITE,170
48013960600,55-59,API,0
48013960600,55-59,BLACK,0
48013960600,55-59,LATINO,94
48013960600,55-59,WHITE,147
48013960600,60-64,API,0
48013960600,60-64,BLACK,1
48013960600,60-64,LATINO,70
48013960600,60-64,WHITE,120
48013960600,65-69,API,2
48013960600,65-69,BLACK,1
48013960600,65-69,LATINO,74
48013960600,65-69,WHITE,106
48013960600,70-74,API,0
48013960600,70-74,BLACK,0
48013960600,70-74,LATINO,56
48013960600,70-74,WHITE,86
48013960600,75-79,API,0
48013960600,75-79,BLACK,0
48013960600,75-79,LATINO,38
48013960600,75-79,WHITE,63
48013960600,80-84,API,0
48013960600,80-84,BLACK,1
48013960600,80-84,LATINO,27
48013960600,80-84,WHITE,68
48015760100,50-54,API,0
48015760100,50-54,BLACK,17
48015760100,50-54,LATINO,20
48015760100,50-54,WHITE,111
48015760100,55-59,API,0
48015760100,55-59,BLACK,21
48015760100,55-59,LATINO,15
48015760100,55-59,WHITE,65
48015760100,60-64,API,0
48015760100,60-64,BLACK,12
48015760100,60-64,LATINO,8
48015760100,60-64,WHITE,48
48015760100,65-69,API,0
48015760100,65-69,BLACK,12
48015760100,65-69,LATINO,16
48015760100,65-69,WHITE,46
48015760100,70-74,API,0
48015760100,70-74,BLACK,10
48015760100,70-74,LATINO,5
48015760100,70-74,WHITE,51
48015760100,75-79,API,2
48015760100,75-79,BLACK,4
48015760100,75-79,LATINO,0
48015760100,75-79,WHITE,43
48015760100,80-84,API,0
48015760100,80-84,BLACK,4
48015760100,80-84,LATINO,2
48015760100,80-84,WHITE,28
48015760200,50-54,API,2
48015760200,50-54,BLACK,43
48015760200,50-54,LATINO,46
48015760200,50-54,WHITE,236
48015760200,55-59,API,0
48015760200,55-59,BLACK,29
48015760200,55-59,LATINO,21
48015760200,55-59,WHITE,227
48015760200,60-64,API,2
48015760200,60-64,BLACK,33
48015760200,60-64,LATINO,16
48015760200,60-64,WHITE,131
48015760200,65-69,API,0
48015760200,65-69,BLACK,21
48015760200,65-69,LATINO,7
48015760200,65-69,WHITE,128
48015760200,70-74,API,0
48015760200,70-74,BLACK,35
48015760200,70-74,LATINO,6
48015760200,70-74,WHITE,107
48015760200,75-79,API,0
48015760200,75-79,BLACK,20
48015760200,75-79,LATINO,6
48015760200,75-79,WHITE,99
48015760200,80-84,API,0
48015760200,80-84,BLACK,11
48015760200,80-84,LATINO,1
48015760200,80-84,WHITE,74
48015760300,50-54,API,0
48015760300,50-54,BLACK,10
48015760300,50-54,LATINO,41
48015760300,50-54,WHITE,264
48015760300,55-59,API,0
48015760300,55-59,BLACK,7
48015760300,55-59,LATINO,17
48015760300,55-59,WHITE,263
48015760300,60-64,API,2
48015760300,60-64,BLACK,3
48015760300,60-64,LATINO,16
48015760300,60-64,WHITE,197
48015760300,65-69,API,0
48015760300,65-69,BLACK,6
48015760300,65-69,LATINO,17
48015760300,65-69,WHITE,162
48015760300,70-74,API,0
48015760300,70-74,BLACK,7
48015760300,70-74,LATINO,11
48015760300,70-74,WHITE,165
48015760300,75-79,API,0
48015760300,75-79,BLACK,2
48015760300,75-79,LATINO,6
48015760300,75-79,WHITE,133
48015760300,80-84,API,0
48015760300,80-84,BLACK,1
48015760300,80-84,LATINO,2
48015760300,80-84,WHITE,79
48015760400,50-54,API,2
48015760400,50-54,BLACK,14
48015760400,50-54,LATINO,9
48015760400,50-54,WHITE,239
48015760400,55-59,API,0
48015760400,55-59,BLACK,8
48015760400,55-59,LATINO,4
48015760400,55-59,WHITE,203
48015760400,60-64,API,0
48015760400,60-64,BLACK,6
48015760400,60-64,LATINO,2
48015760400,60-64,WHITE,147
48015760400,65-69,API,2
48015760400,65-69,BLACK,7
48015760400,65-69,LATINO,3
48015760400,65-69,WHITE,162
48015760400,70-74,API,0
48015760400,70-74,BLACK,10
48015760400,70-74,LATINO,6
48015760400,70-74,WHITE,120
48015760400,75-79,API,0
48015760400,75-79,BLACK,4
48015760400,75-79,LATINO,1
48015760400,75-79,WHITE,110
48015760400,80-84,API,0
48015760400,80-84,BLACK,6
48015760400,80-84,LATINO,1
48015760400,80-84,WHITE,101
48015760500,50-54,API,4
48015760500,50-54,BLACK,39
48015760500,50-54,LATINO,36
48015760500,50-54,WHITE,401
48015760500,55-59,API,0
48015760500,55-59,BLACK,44
48015760500,55-59,LATINO,26
48015760500,55-59,WHITE,345
48015760500,60-64,API,0
48015760500,60-64,BLACK,32
48015760500,60-64,LATINO,13
48015760500,60-64,WHITE,299
48015760500,65-69,API,0
48015760500,65-69,BLACK,27
48015760500,65-69,LATINO,4
48015760500,65-69,WHITE,273
48015760500,70-74,API,0
48015760500,70-74,BLACK,19
48015760500,70-74,LATINO,1
48015760500,70-74,WHITE,291
48015760500,75-79,API,0
48015760500,75-79,BLACK,22
48015760500,75-79,LATINO,6
48015760500,75-79,WHITE,248
48015760500,80-84,API,0
48015760500,80-84,BLACK,12
48015760500,80-84,LATINO,2
48015760500,80-84,WHITE,186
48017950100,50-54,API,4
48017950100,50-54,BLACK,5
48017950100,50-54,LATINO,108
48017950100,50-54,WHITE,258
48017950100,55-59,API,0
48017950100,55-59,BLACK,2
48017950100,55-59,LATINO,110
48017950100,55-59,WHITE,210
48017950100,60-64,API,0
48017950100,60-64,BLACK,3
48017950100,60-64,LATINO,90
48017950100,60-64,WHITE,188
48017950100,65-69,API,0
48017950100,65-69,BLACK,2
48017950100,65-69,LATINO,66
48017950100,65-69,WHITE,222
48017950100,70-74,API,0
48017950100,70-74,BLACK,5
48017950100,70-74,LATINO,60
48017950100,70-74,WHITE,181
48017950100,75-79,API,0
48017950100,75-79,BLACK,7
48017950100,75-79,LATINO,36
48017950100,75-79,WHITE,153
48017950100,80-84,API,0
48017950100,80-84,BLACK,0
48017950100,80-84,LATINO,13
48017950100,80-84,WHITE,121
48019980100,50-54,API,8
48019980100,50-54,BLACK,1
48019980100,50-54,LATINO,53
48019980100,50-54,WHITE,522
48019980100,55-59,API,0
48019980100,55-59,BLACK,0
48019980100,55-59,LATINO,48
48019980100,55-59,WHITE,439
48019980100,60-64,API,6
48019980100,60-64,BLACK,1
48019980100,60-64,LATINO,42
48019980100,60-64,WHITE,415
48019980100,65-69,API,2
48019980100,65-69,BLACK,1
48019980100,65-69,LATINO,47
48019980100,65-69,WHITE,416
48019980100,70-74,API,6
48019980100,70-74,BLACK,1
48019980100,70-74,LATINO,32
48019980100,70-74,WHITE,344
48019980100,75-79,API,0
48019980100,75-79,BLACK,0
48019980100,75-79,LATINO,17
48019980100,75-79,WHITE,248
48019980100,80-84,API,0
48019980100,80-84,BLACK,0
48019980100,80-84,LATINO,7
48019980100,80-84,WHITE,151
48019980200,50-54,API,0
48019980200,50-54,BLACK,0
48019980200,50-54,LATINO,8
48019980200,50-54,WHITE,169
48019980200,55-59,API,2
48019980200,55-59,BLACK,1
48019980200,55-59,LATINO,8
48019980200,55-59,WHITE,179
48019980200,60-64,API,0
48019980200,60-64,BLACK,0
48019980200,60-64,LATINO,8
48019980200,60-64,WHITE,135
48019980200,65-69,API,0
48019980200,65-69,BLACK,0
48019980200,65-69,LATINO,5
48019980200,65-69,WHITE,136
48019980200,70-74,API,0
48019980200,70-74,BLACK,0
48019980200,70-74,LATINO,2
48019980200,70-74,WHITE,137
48019980200,75-79,API,0
48019980200,75-79,BLACK,0
48019980200,75-79,LATINO,0
48019980200,75-79,WHITE,93
48019980200,80-84,API,0
48019980200,80-84,BLACK,0
48019980200,80-84,LATINO,0
48019980200,80-84,WHITE,65
48019980300,50-54,API,2
48019980300,50-54,BLACK,1
48019980300,50-54,LATINO,35
48019980300,50-54,WHITE,294
48019980300,55-59,API,0
48019980300,55-59,BLACK,2
48019980300,55-59,LATINO,35
48019980300,55-59,WHITE,270
48019980300,60-64,API,2
48019980300,60-64,BLACK,1
48019980300,60-64,LATINO,18
48019980300,60-64,WHITE,236
48019980300,65-69,API,0
48019980300,65-69,BLACK,1
48019980300,65-69,LATINO,21
48019980300,65-69,WHITE,170
48019980300,70-74,API,0
48019980300,70-74,BLACK,3
48019980300,70-74,LATINO,15
48019980300,70-74,WHITE,115
48019980300,75-79,API,0
48019980300,75-79,BLACK,0
48019980300,75-79,LATINO,9
48019980300,75-79,WHITE,105
48019980300,80-84,API,0
48019980300,80-84,BLACK,0
48019980300,80-84,LATINO,7
48019980300,80-84,WHITE,44
48019980400,50-54,API,0
48019980400,50-54,BLACK,0
48019980400,50-54,LATINO,12
48019980400,50-54,WHITE,174
48019980400,55-59,API,2
48019980400,55-59,BLACK,1
48019980400,55-59,LATINO,11
48019980400,55-59,WHITE,149
48019980400,60-64,API,0
48019980400,60-64,BLACK,0
48019980400,60-64,LATINO,14
48019980400,60-64,WHITE,107
48019980400,65-69,API,0
48019980400,65-69,BLACK,0
48019980400,65-69,LATINO,19
48019980400,65-69,WHITE,130
48019980400,70-74,API,4
48019980400,70-74,BLACK,0
48019980400,70-74,LATINO,13
48019980400,70-74,WHITE,121
48019980400,75-79,API,0
48019980400,75-79,BLACK,0
48019980400,75-79,LATINO,7
48019980400,75-79,WHITE,58
48019980400,80-84,API,0
48019980400,80-84,BLACK,0
48019980400,80-84,LATINO,3
48019980400,80-84,WHITE,37
48021950100,50-54,API,2
48021950100,50-54,BLACK,30
48021950100,50-54,LATINO,47
48021950100,50-54,WHITE,435
48021950100,55-59,API,2
48021950100,55-59,BLACK,22
48021950100,55-59,LATINO,27
48021950100,55-59,WHITE,326
48021950100,60-64,API,0
48021950100,60-64,BLACK,8
48021950100,60-64,LATINO,20
48021950100,60-64,WHITE,261
48021950100,65-69,API,0
48021950100,65-69,BLACK,8
48021950100,65-69,LATINO,27
48021950100,65-69,WHITE,208
48021950100,70-74,API,0
48021950100,70-74,BLACK,9
48021950100,70-74,LATINO,7
48021950100,70-74,WHITE,163
48021950100,75-79,API,0
48021950100,75-79,BLACK,11
48021950100,75-79,LATINO,7
48021950100,75-79,WHITE,110
48021950100,80-84,API,0
48021950100,80-84,BLACK,4
48021950100,80-84,LATINO,1
48021950100,80-84,WHITE,54
48021950200,50-54,API,6
48021950200,50-54,BLACK,39
48021950200,50-54,LATINO,112
48021950200,50-54,WHITE,163
48021950200,55-59,API,2
48021950200,55-59,BLACK,43
48021950200,55-59,LATINO,77
48021950200,55-59,WHITE,117
48021950200,60-64,API,0
48021950200,60-64,BLACK,33
48021950200,60-64,LATINO,69
48021950200,60-64,WHITE,93
48021950200,65-69,API,0
48021950200,65-69,BLACK,54
48021950200,65-69,LATINO,61
48021950200,65-69,WHITE,99
48021950200,70-74,API,0
48021950200,70-74,BLACK,38
48021950200,70-74,LATINO,36
48021950200,70-74,WHITE,102
48021950200,75-79,API,2
48021950200,75-79,BLACK,29
48021950200,75-79,LATINO,38
48021950200,75-79,WHITE,105
48021950200,80-84,API,0
48021950200,80-84,BLACK,17
48021950200,80-84,LATINO,25
48021950200,80-84,WHITE,85
48021950300,50-54,API,4
48021950300,50-54,BLACK,61
48021950300,50-54,LATINO,52
48021950300,50-54,WHITE,436
48021950300,55-59,API,2
48021950300,55-59,BLACK,31
48021950300,55-59,LATINO,35
48021950300,55-59,WHITE,317
48021950300,60-64,API,2
48021950300,60-64,BLACK,27
48021950300,60-64,LATINO,25
48021950300,60-64,WHITE,239
48021950300,65-69,API,4
48021950300,65-69,BLACK,38
48021950300,65-69,LATINO,18
48021950300,65-69,WHITE,207
48021950300,70-74,API,4
48021950300,70-74,BLACK,36
48021950300,70-74,LATINO,9
48021950300,70-74,WHITE,144
48021950300,75-79,API,2
48021950300,75-79,BLACK,10
48021950300,75-79,LATINO,13
48021950300,75-79,WHITE,131
48021950300,80-84,API,2
48021950300,80-84,BLACK,10
48021950300,80-84,LATINO,6
48021950300,80-84,WHITE,84
48021950400,50-54,API,8
48021950400,50-54,BLACK,53
48021950400,50-54,LATINO,59
48021950400,50-54,WHITE,366
48021950400,55-59,API,6
48021950400,55-59,BLACK,36
48021950400,55-59,LATINO,38
48021950400,55-59,WHITE,281
48021950400,60-64,API,12
48021950400,60-64,BLACK,27
48021950400,60-64,LATINO,26
48021950400,60-64,WHITE,201
48021950400,65-69,API,6
48021950400,65-69,BLACK,30
48021950400,65-69,LATINO,24
48021950400,65-69,WHITE,170
48021950400,70-74,API,0
48021950400,70-74,BLACK,34
48021950400,70-74,LATINO,15
48021950400,70-74,WHITE,150
48021950400,75-79,API,4
48021950400,75-79,BLACK,33
48021950400,75-79,LATINO,18
48021950400,75-79,WHITE,148
48021950400,80-84,API,0
48021950400,80-84,BLACK,11
48021950400,80-84,LATINO,8
48021950400,80-84,WHITE,107
48021950500,50-54,API,10
48021950500,50-54,BLACK,39
48021950500,50-54,LATINO,135
48021950500,50-54,WHITE,596
48021950500,55-59,API,10
48021950500,55-59,BLACK,22
48021950500,55-59,LATINO,67
48021950500,55-59,WHITE,443
48021950500,60-64,API,4
48021950500,60-64,BLACK,22
48021950500,60-64,LATINO,49
48021950500,60-64,WHITE,346
48021950500,65-69,API,2
48021950500,65-69,BLACK,5
48021950500,65-69,LATINO,17
48021950500,65-69,WHITE,276
48021950500,70-74,API,4
48021950500,70-74,BLACK,14
48021950500,70-74,LATINO,22
48021950500,70-74,WHITE,235
48021950500,75-79,API,0
48021950500,75-79,BLACK,5
48021950500,75-79,LATINO,12
48021950500,75-79,WHITE,147
48021950500,80-84,API,0
48021950500,80-84,BLACK,6
48021950500,80-84,LATINO,4
48021950500,80-84,WHITE,87
48021950600,50-54,API,2
48021950600,50-54,BLACK,20
48021950600,50-54,LATINO,26
48021950600,50-54,WHITE,301
48021950600,55-59,API,0
48021950600,55-59,BLACK,11
48021950600,55-59,LATINO,4
48021950600,55-59,WHITE,213
48021950600,60-64,API,0
48021950600,60-64,BLACK,14
48021950600,60-64,LATINO,10
48021950600,60-64,WHITE,182
48021950600,65-69,API,2
48021950600,65-69,BLACK,9
48021950600,65-69,LATINO,6
48021950600,65-69,WHITE,157
48021950600,70-74,API,0
48021950600,70-74,BLACK,6
48021950600,70-74,LATINO,4
48021950600,70-74,WHITE,137
48021950600,75-79,API,0
48021950600,75-79,BLACK,3
48021950600,75-79,LATINO,3
48021950600,75-79,WHITE,130
48021950600,80-84,API,2
48021950600,80-84,BLACK,5
48021950600,80-84,LATINO,1
48021950600,80-84,WHITE,66
48021950700,50-54,API,6
48021950700,50-54,BLACK,29
48021950700,50-54,LATINO,21
48021950700,50-54,WHITE,184
48021950700,55-59,API,0
48021950700,55-59,BLACK,23
48021950700,55-59,LATINO,13
48021950700,55-59,WHITE,134
48021950700,60-64,API,0
48021950700,60-64,BLACK,28
48021950700,60-64,LATINO,14
48021950700,60-64,WHITE,113
48021950700,65-69,API,0
48021950700,65-69,BLACK,29
48021950700,65-69,LATINO,11
48021950700,65-69,WHITE,162
48021950700,70-74,API,0
48021950700,70-74,BLACK,19
48021950700,70-74,LATINO,17
48021950700,70-74,WHITE,148
48021950700,75-79,API,0
48021950700,75-79,BLACK,22
48021950700,75-79,LATINO,7
